# Population FMC	FMC2,FMC3,FMC4,FMC5,FMC6,FMC7,FMC8
# Population SC	SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
10291	FMC	SC	C5221	5763	-0.03422	-0.05114	-1.00000	-0.03108	-0.05227	-1.00000	0.12302	0.01237	-1.00000	0.03084	0.01528	-1.00000
10302	FMC	SC	C5229	4640	0.18348	0.05620	-1.00000	0.06033	0.02506	-1.00000	0.06250	0.02610	-1.00000	0.00174	0.00132	-1.00000
10296	FMC	SC	C5223	4886	-0.07108	0.05620	-1.00000	-0.01021	0.02506	-1.00000	-0.01031	0.02610	-1.00000	0.00090	0.00132	-1.00000
10326	FMC	SC	C5249	2287	0.00997	0.01114	-1.00000	-0.00806	-0.02565	-1.00000	-0.00976	0.01647	-1.00000	0.00263	0.01016	-1.00000
10333	FMC	SC	C5253	2712	-0.07991	0.01114	-1.00000	-0.08926	-0.02565	-1.00000	0.04711	0.01647	-1.00000	0.02710	0.01016	-1.00000
10334	FMC	SC	C5253	5817	0.09066	0.01115	-1.00000	0.01404	-0.02564	-1.00000	0.01266	0.01647	-1.00000	0.00205	0.01016	-1.00000
10336	FMC	SC	C5255	947	0.09066	0.09066	-1.00000	0.01404	0.01404	-1.00000	0.01266	0.01266	-1.00000	0.00103	0.00103	-1.00000
10357	FMC	SC	C5263	3639	-0.00871	-0.00871	-1.00000	-0.00062	-0.00062	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00045	-1.00000
10361	FMC	SC	C5267	6233	0.18348	0.18348	-1.00000	0.06033	0.06033	-1.00000	0.06250	0.06250	-1.00000	0.00179	0.00179	-1.00000
10363	FMC	SC	C5271	2891	-0.07103	-0.07103	-1.00000	-0.06563	-0.06563	-1.00000	-0.06557	-0.06557	-1.00000	0.00331	0.00331	-1.00000
10368	FMC	SC	C5281	1063	0.00986	0.00986	-1.00000	0.00071	0.00071	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
10373	FMC	SC	C5283	1163	-0.08151	-0.08151	-1.00000	-0.05640	-0.05640	-1.00000	0.07801	0.07801	-1.00000	0.00438	0.00438	-1.00000
10405	FMC	SC	C5297	4451	-0.03060	-0.03060	-1.00000	-0.07992	-0.07992	-1.00000	-0.07744	-0.07744	-1.00000	0.00810	0.00810	-1.00000
10425	FMC	SC	C5315	2676	-0.05481	-0.05481	-1.00000	-0.01225	-0.01225	-1.00000	-0.01173	-0.01173	-1.00000	0.00128	0.00128	-1.00000
10440	FMC	SC	C5319	2996	-0.09091	-0.08045	-1.00000	-0.10000	-0.08895	-1.00000	-0.00343	-0.06539	-1.00000	0.09278	0.04018	-1.00000
10443	FMC	SC	C5321	3910	-0.07177	-0.08045	-1.00000	-0.07729	-0.08895	-1.00000	-0.07735	-0.06539	-1.00000	0.03692	0.04018	-1.00000
10445	FMC	SC	C5321	5388	-0.09188	-0.08045	-1.00000	-0.10730	-0.08895	-1.00000	-0.09719	-0.06539	-1.00000	0.02876	0.04018	-1.00000
10447	FMC	SC	C5321	6319	-0.07177	-0.08045	-1.00000	-0.07729	-0.08895	-1.00000	-0.07735	-0.06539	-1.00000	0.01079	0.04018	-1.00000
10450	FMC	SC	C5323	116	-0.00871	0.01245	-1.00000	-0.00062	0.00143	-1.00000	0.00000	0.00237	-1.00000	0.00054	0.00093	-1.00000
10453	FMC	SC	C5323	3150	0.03361	0.01245	-1.00000	0.00347	0.00143	-1.00000	0.00474	0.00237	-1.00000	0.00131	0.00093	-1.00000
10465	FMC	SC	C5327	642	0.01907	0.08762	-1.00000	0.00194	0.05416	-1.00000	0.12030	0.13011	-1.00000	0.00274	0.00327	-1.00000
10466	FMC	SC	C5327	2092	0.14094	0.08762	-1.00000	0.09478	0.05416	-1.00000	0.13773	0.13011	-1.00000	0.00369	0.00327	-1.00000
10473	FMC	SC	C5329	3169	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	-0.00073	-0.00073	-1.00000	0.00135	0.00135	-1.00000
10487	FMC	SC	C5343	4266	0.22605	0.22605	-1.00000	0.23835	0.23835	-1.00000	0.23847	0.23847	-1.00000	0.00417	0.00417	-1.00000
10498	FMC	SC	C5347	708	-0.07177	-0.07177	-1.00000	-0.07729	-0.07729	-1.00000	-0.07735	-0.07735	-1.00000	0.00349	0.00349	-1.00000
10505	FMC	SC	C5349	3484	0.06011	0.06011	-1.00000	0.02812	0.02812	-1.00000	0.02439	0.02439	-1.00000	0.00297	0.00297	-1.00000
10511	FMC	SC	C5353	920	-0.01166	-0.01166	-1.00000	0.04887	0.04887	-1.00000	0.17252	0.17252	-1.00000	0.00823	0.00823	-1.00000
10516	FMC	SC	C5355	3433	0.22863	0.22863	-1.00000	0.10233	0.10233	-1.00000	0.10811	0.10811	-1.00000	0.00224	0.00224	-1.00000
10578	FMC	SC	C5397	3195	0.05485	0.05485	-1.00000	0.00822	0.00822	-1.00000	0.00943	0.00943	-1.00000	0.00101	0.00101	-1.00000
10590	FMC	SC	C5407	1332	0.00000	0.00000	-1.00000	-0.00595	-0.00595	-1.00000	-0.00595	-0.00595	-1.00000	0.00103	0.00103	-1.00000
10602	FMC	SC	C5415	4096	0.09066	0.02834	-1.00000	0.01404	-0.00127	-1.00000	0.01266	-0.00148	-1.00000	0.00205	0.00218	-1.00000
10604	FMC	SC	C5415	4335	-0.03399	0.02834	-1.00000	-0.01658	-0.00127	-1.00000	-0.01562	-0.00148	-1.00000	0.00231	0.00218	-1.00000
10610	FMC	SC	C5421	1512	-0.06411	-0.06411	-1.00000	-0.02533	-0.02533	-1.00000	-0.02492	-0.02492	-1.00000	0.00197	0.00197	-1.00000
10627	FMC	SC	C5431	2042	0.05485	0.05485	-1.00000	0.00822	0.00822	-1.00000	0.00943	0.00943	-1.00000	0.00089	0.00089	-1.00000
10636	FMC	SC	C5433	1266	0.32822	0.32822	-1.00000	0.14857	0.14857	-1.00000	0.14599	0.14599	-1.00000	0.00254	0.00254	-1.00000
10658	FMC	SC	C5449	2479	0.22788	0.20312	-1.00000	0.24303	0.14114	-1.00000	0.33510	0.18308	-1.00000	0.00553	0.00344	-1.00000
10655	FMC	SC	C5443	5101	0.18348	0.20312	-1.00000	0.06033	0.14113	-1.00000	0.06250	0.18306	-1.00000	0.00178	0.00344	-1.00000
10670	FMC	SC	C5455	249	0.04123	0.04123	-1.00000	0.01570	0.01570	-1.00000	0.05569	0.05569	-1.00000	0.00278	0.00278	-1.00000
10675	FMC	SC	C5459	872	-0.06795	0.03962	-1.00000	-0.03937	0.11118	-1.00000	-0.03908	0.11133	-1.00000	0.00230	0.00324	-1.00000
10678	FMC	SC	C5461	3436	0.15517	0.03963	-1.00000	0.27291	0.11121	-1.00000	0.27291	0.11136	-1.00000	0.00425	0.00324	-1.00000
10682	FMC	SC	C5467	6057	-0.01474	-0.01474	-1.00000	-0.00540	-0.00540	-1.00000	-0.00374	-0.00374	-1.00000	0.00188	0.00188	-1.00000
10708	FMC	SC	C5479	5773	0.00986	0.00986	-1.00000	0.00783	0.00783	-1.00000	0.00637	0.00637	-1.00000	0.00103	0.00103	-1.00000
10714	FMC	SC	C5481	2462	0.04459	0.04459	-1.00000	0.01801	0.01801	-1.00000	0.01961	0.01961	-1.00000	0.00403	0.00403	-1.00000
10729	FMC	SC	C5493	851	0.00986	0.00986	-1.00000	0.00071	0.00071	-1.00000	0.00000	0.00000	-1.00000	0.00208	0.00208	-1.00000
10734	FMC	SC	C5495	6257	-0.01158	-0.01158	-1.00000	0.00440	0.00440	-1.00000	0.00637	0.00637	-1.00000	0.00103	0.00103	-1.00000
10758	FMC	SC	C5515	3347	0.12645	0.12645	-1.00000	0.02730	0.02730	-1.00000	0.02589	0.02589	-1.00000	0.00197	0.00197	-1.00000
10777	FMC	SC	C5525	694	0.05128	0.05128	-1.00000	0.02721	0.02721	-1.00000	0.02721	0.02721	-1.00000	0.00178	0.00178	-1.00000
10788	FMC	SC	C5531	5950	-0.08036	-0.03864	-1.00000	-0.05501	-0.02645	-1.00000	-0.04082	-0.01962	-1.00000	0.00344	0.00196	-1.00000
10796	FMC	SC	C5533	6844	0.00000	-0.03864	-1.00000	0.00000	-0.02645	-1.00000	0.00000	-0.01962	-1.00000	0.00059	0.00196	-1.00000
10799	FMC	SC	C5537	5658	-0.02318	-0.02318	-1.00000	0.00335	0.00335	-1.00000	0.04741	0.04741	-1.00000	0.00282	0.00282	-1.00000
10857	FMC	SC	C5565	3250	0.09091	0.09091	-1.00000	0.01786	0.01786	-1.00000	0.05797	0.05797	-1.00000	0.00204	0.00204	-1.00000
10865	FMC	SC	C5567	3973	-0.03010	-0.03010	-1.00000	-0.02736	-0.02736	-1.00000	-0.00158	-0.00158	-1.00000	0.00382	0.00382	-1.00000
10901	FMC	SC	C5581	5914	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
10908	FMC	SC	C5583	6817	-0.05345	-0.05345	-1.00000	-0.02253	-0.02253	-1.00000	-0.02137	-0.02137	-1.00000	0.00238	0.00238	-1.00000
10933	FMC	SC	C5595	624	-0.05000	-0.05000	-1.00000	-0.01240	-0.01240	-1.00000	0.00967	0.00967	-1.00000	0.00216	0.00216	-1.00000
10944	FMC	SC	C5597	5022	-0.03399	-0.03399	-1.00000	-0.01658	-0.01658	-1.00000	-0.01563	-0.01563	-1.00000	0.00227	0.00227	-1.00000
10945	FMC	SC	C5599	6550	0.00986	0.00986	-1.00000	0.00071	0.00071	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
10948	FMC	SC	C5601	242	0.17065	0.17065	-1.00000	0.04223	0.04223	-1.00000	0.04027	0.04027	-1.00000	0.00309	0.00309	-1.00000
10954	FMC	SC	C5603	1305	-0.06538	-0.06538	-1.00000	-0.06469	-0.06469	-1.00000	-0.06497	-0.06497	-1.00000	0.00346	0.00346	-1.00000
10976	FMC	SC	C5613	1470	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
10992	FMC	SC	C5619	847	0.00765	0.00765	-1.00000	0.03954	0.03954	-1.00000	0.01710	0.01710	-1.00000	0.00404	0.00404	-1.00000
11015	FMC	SC	C5629	6460	-0.02264	-0.02264	-1.00000	-0.01001	-0.01001	-1.00000	0.02293	0.02293	-1.00000	0.00398	0.00398	-1.00000
11018	FMC	SC	C5631	3720	0.00986	0.00511	-1.00000	0.00783	0.00406	-1.00000	0.00637	0.00294	-1.00000	0.00102	0.00120	-1.00000
11019	FMC	SC	C5631	4227	0.00000	0.00511	-1.00000	0.00000	0.00406	-1.00000	-0.00073	0.00294	-1.00000	0.00140	0.00120	-1.00000
11034	FMC	SC	C5643	6343	0.01335	0.01335	-1.00000	0.00113	0.00113	-1.00000	0.00000	0.00000	-1.00000	0.00060	0.00060	-1.00000
11044	FMC	SC	C5647	6376	-0.02264	-0.02264	-1.00000	-0.01001	-0.01001	-1.00000	0.02293	0.02293	-1.00000	0.00295	0.00295	-1.00000
11056	FMC	SC	C5659	1316	-0.07280	-0.02842	-1.00000	-0.07840	-0.03593	-1.00000	0.02916	0.01351	-1.00000	0.00449	0.00232	-1.00000
11063	FMC	SC	C5659	6760	0.00986	-0.02839	-1.00000	0.00071	-0.03590	-1.00000	0.00000	0.01350	-1.00000	0.00045	0.00232	-1.00000
11081	FMC	SC	C5677	2227	-0.07692	-0.04160	-1.00000	-0.08333	-0.04051	-1.00000	-0.06724	-0.03243	-1.00000	0.00390	0.00211	-1.00000
11075	FMC	SC	C5671	6377	-0.00871	-0.04159	-1.00000	-0.00062	-0.04049	-1.00000	0.00000	-0.03241	-1.00000	0.00045	0.00211	-1.00000
11126	FMC	SC	C5705	743	0.00986	-0.00724	-1.00000	0.00071	-0.00506	-1.00000	0.00000	-0.00583	-1.00000	0.00051	0.00102	-1.00000
11128	FMC	SC	C5705	2752	0.00986	-0.00724	-1.00000	0.00071	-0.00506	-1.00000	0.00000	-0.00583	-1.00000	0.00051	0.00102	-1.00000
11132	FMC	SC	C5705	4652	-0.04144	-0.00724	-1.00000	-0.01661	-0.00506	-1.00000	-0.01748	-0.00583	-1.00000	0.00204	0.00102	-1.00000
11137	FMC	SC	C5707	2468	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
11159	FMC	SC	C5715	4680	0.08665	0.08046	-1.00000	0.00973	0.05006	-1.00000	0.07453	0.07406	-1.00000	0.00525	0.00364	-1.00000
11163	FMC	SC	C5715	6160	0.07565	0.08046	-1.00000	0.08142	0.05006	-1.00000	0.07368	0.07406	-1.00000	0.00239	0.00364	-1.00000
11167	FMC	SC	C5717	4709	-0.05882	-0.05882	-1.00000	-0.12500	-0.12500	-1.00000	-0.05551	-0.05551	-1.00000	0.00953	0.00953	-1.00000
11170	FMC	SC	C5719	1654	-0.00871	-0.00871	-1.00000	-0.00062	-0.00062	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00045	-1.00000
11199	FMC	SC	C5729	6211	0.27605	0.27605	-1.00000	0.12329	0.12329	-1.00000	0.12030	0.12030	-1.00000	0.00308	0.00308	-1.00000
11217	FMC	SC	C5745	4724	-0.04887	-0.04887	-1.00000	-0.01193	-0.01193	-1.00000	0.06960	0.06960	-1.00000	0.00347	0.00347	-1.00000
11240	FMC	SC	C5757	4622	0.07692	0.07692	-1.00000	0.01266	0.01266	-1.00000	0.00195	0.00195	-1.00000	0.00179	0.00179	-1.00000
11251	FMC	SC	C5769	2741	-0.07177	-0.07177	-1.00000	-0.07729	-0.07729	-1.00000	-0.07735	-0.07735	-1.00000	0.00354	0.00354	-1.00000
11262	FMC	SC	C5771	3031	0.00986	0.00986	-1.00000	0.00071	0.00071	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
11263	FMC	SC	C5771	3034	0.00986	0.00986	-1.00000	0.00071	0.00071	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
11271	FMC	SC	C5775	214	-0.05964	-0.07036	-1.00000	-0.05308	-0.03495	-1.00000	-0.05261	-0.03477	-1.00000	0.00325	0.00221	-1.00000
11268	FMC	SC	C5773	933	-0.08279	-0.07036	-1.00000	-0.01391	-0.03495	-1.00000	-0.01408	-0.03477	-1.00000	0.00102	0.00221	-1.00000
11291	FMC	SC	C5781	6894	-0.07769	-0.07769	-1.00000	-0.08046	-0.08046	-1.00000	-0.05849	-0.05849	-1.00000	0.00404	0.00404	-1.00000
11314	FMC	SC	C5791	567	0.00000	0.00462	-1.00000	0.00000	0.00158	-1.00000	0.02010	0.01163	-1.00000	0.00135	0.00159	-1.00000
11317	FMC	SC	C5793	594	0.00923	0.00462	-1.00000	0.00315	0.00158	-1.00000	0.00315	0.01163	-1.00000	0.00183	0.00159	-1.00000
11339	FMC	SC	C5803	2985	0.13647	0.13647	-1.00000	0.13517	0.13517	-1.00000	0.13422	0.13422	-1.00000	0.00366	0.00366	-1.00000
11347	FMC	SC	C5805	7400	-0.03399	-0.03399	-1.00000	-0.01658	-0.01658	-1.00000	-0.01563	-0.01563	-1.00000	0.00224	0.00224	-1.00000
11361	FMC	SC	C5815	5816	0.15385	0.15385	-1.00000	0.04027	0.04027	-1.00000	0.07821	0.07821	-1.00000	0.00180	0.00180	-1.00000
11365	FMC	SC	C5817	1642	0.12354	0.10588	-1.00000	0.12561	0.06570	-1.00000	0.12682	0.06552	-1.00000	0.00292	0.00190	-1.00000
11369	FMC	SC	C5817	4338	0.09066	0.10588	-1.00000	0.01404	0.06569	-1.00000	0.01266	0.06551	-1.00000	0.00103	0.00190	-1.00000
11387	FMC	SC	C5829	6783	-0.06994	-0.06994	-1.00000	-0.05334	-0.05334	-1.00000	-0.05318	-0.05318	-1.00000	0.00299	0.00299	-1.00000
11397	FMC	SC	C5835	1880	0.00986	0.00986	-1.00000	0.00071	0.00071	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
11411	FMC	SC	C5843	3364	-0.03127	-0.03127	-1.00000	-0.06023	-0.06023	-1.00000	-0.06209	-0.06209	-1.00000	0.00446	0.00446	-1.00000
11417	FMC	SC	C5849	1607	-0.04325	-0.05511	-1.00000	-0.02536	-0.04115	-1.00000	-0.02624	-0.04176	-1.00000	0.00261	0.00289	-1.00000
11424	FMC	SC	C5853	5727	-0.06697	-0.05511	-1.00000	-0.05694	-0.04115	-1.00000	-0.05728	-0.04176	-1.00000	0.00318	0.00289	-1.00000
11429	FMC	SC	C5857	1390	-0.00403	-0.00403	-1.00000	-0.04755	-0.04755	-1.00000	-0.02529	-0.02529	-1.00000	0.00642	0.00642	-1.00000
11440	FMC	SC	C5861	514	0.08425	0.08425	-1.00000	0.02642	0.02642	-1.00000	0.02507	0.02507	-1.00000	0.00267	0.00267	-1.00000
11473	FMC	SC	C5877	5535	-0.07102	-0.07102	-1.00000	-0.02379	-0.02379	-1.00000	-0.00200	-0.00200	-1.00000	0.00297	0.00297	-1.00000
11475	FMC	SC	C5879	3076	-0.07865	-0.07865	-1.00000	-0.08522	-0.08522	-1.00000	-0.06171	-0.06171	-1.00000	0.00824	0.00824	-1.00000
11499	FMC	SC	C5885	4358	0.00986	0.00986	-1.00000	0.00783	0.00783	-1.00000	0.00637	0.00637	-1.00000	0.00102	0.00102	-1.00000
11525	FMC	SC	C5895	1272	0.06145	0.06145	-1.00000	0.01079	0.01079	-1.00000	0.00213	0.00213	-1.00000	0.00190	0.00190	-1.00000
11536	FMC	SC	C5899	790	-0.06593	-0.06593	-1.00000	-0.07059	-0.07059	-1.00000	-0.05650	-0.05650	-1.00000	0.00404	0.00404	-1.00000
11550	FMC	SC	C5907	964	-0.06411	-0.06411	-1.00000	-0.02533	-0.02533	-1.00000	-0.02492	-0.02492	-1.00000	0.00197	0.00197	-1.00000
11567	FMC	SC	C5915	529	0.23077	0.23077	-1.00000	0.08451	0.08451	-1.00000	0.12791	0.12791	-1.00000	0.00269	0.00269	-1.00000
11583	FMC	SC	C5919	2398	-0.00871	-0.00871	-1.00000	-0.00062	-0.00062	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00045	-1.00000
11598	FMC	SC	C5927	378	0.09066	0.01036	-1.00000	0.01404	-0.01965	-1.00000	0.01266	-0.02026	-1.00000	0.00103	0.00202	-1.00000
11600	FMC	SC	C5927	836	-0.06994	0.01036	-1.00000	-0.05334	-0.01965	-1.00000	-0.05318	-0.02026	-1.00000	0.00301	0.00202	-1.00000
11622	FMC	SC	C5931	5818	-0.04246	-0.04246	-1.00000	-0.00869	-0.00869	-1.00000	-0.00746	-0.00746	-1.00000	0.00172	0.00172	-1.00000
11628	FMC	SC	C5935	4240	-0.07865	0.08591	-1.00000	-0.08522	0.01736	-1.00000	-0.06171	0.04270	-1.00000	0.04289	0.02773	-1.00000
11636	FMC	SC	C5941	4654	0.29750	0.08591	-1.00000	0.14924	0.01736	-1.00000	0.17695	0.04271	-1.00000	0.00824	0.02773	-1.00000
11642	FMC	SC	C5943	5650	0.18348	0.18348	-1.00000	0.06033	0.06033	-1.00000	0.06250	0.06250	-1.00000	0.00179	0.00179	-1.00000
11646	FMC	SC	C5945	4046	0.15866	0.15866	-1.00000	0.04465	0.04465	-1.00000	0.09302	0.09302	-1.00000	0.00620	0.00620	-1.00000
11663	FMC	SC	C5947	2315	0.12424	0.10477	-1.00000	0.06097	0.03376	-1.00000	-0.00962	0.00330	-1.00000	0.00662	0.00337	-1.00000
11667	FMC	SC	C5947	7387	0.09066	0.10476	-1.00000	0.01404	0.03374	-1.00000	0.01266	0.00331	-1.00000	0.00103	0.00337	-1.00000
11682	FMC	SC	C5955	3105	0.09066	0.05026	-1.00000	0.01404	0.00738	-1.00000	0.01266	0.00633	-1.00000	0.00103	0.00077	-1.00000
11685	FMC	SC	C5955	3818	0.00986	0.05026	-1.00000	0.00071	0.00738	-1.00000	0.00000	0.00633	-1.00000	0.00051	0.00077	-1.00000
11694	FMC	SC	C5967	1452	0.04183	0.04183	-1.00000	0.04763	0.04763	-1.00000	0.04566	0.04566	-1.00000	0.00362	0.00362	-1.00000
11706	FMC	SC	C5971	952	-0.07177	-0.07177	-1.00000	-0.07729	-0.07729	-1.00000	-0.07735	-0.07735	-1.00000	0.02207	0.02207	-1.00000
11715	FMC	SC	C5973	2817	0.00000	0.01246	-1.00000	0.00000	0.00098	-1.00000	0.00000	0.01360	-1.00000	0.00051	0.00102	-1.00000
11724	FMC	SC	C5979	6069	0.02493	0.01247	-1.00000	0.00196	0.00098	-1.00000	0.02721	0.01361	-1.00000	0.00153	0.00102	-1.00000
11726	FMC	SC	C5981	1590	-0.07865	-0.05975	-1.00000	-0.08522	-0.03488	-1.00000	-0.06171	-0.02674	-1.00000	0.04349	0.01060	-1.00000
11730	FMC	SC	C5981	3917	-0.03184	-0.05975	-1.00000	-0.01058	-0.03487	-1.00000	-0.01022	-0.02674	-1.00000	0.00277	0.01060	-1.00000
11733	FMC	SC	C5981	4737	-0.07705	-0.05975	-1.00000	-0.03294	-0.03487	-1.00000	-0.01914	-0.02674	-1.00000	0.00282	0.01060	-1.00000
11734	FMC	SC	C5981	4740	-0.07692	-0.05975	-1.00000	-0.04064	-0.03487	-1.00000	-0.04064	-0.02674	-1.00000	0.00262	0.01060	-1.00000
11736	FMC	SC	C5981	5085	-0.03226	-0.05975	-1.00000	-0.00261	-0.03487	-1.00000	0.00000	-0.02673	-1.00000	0.00055	0.01060	-1.00000
11765	FMC	SC	C5993	6572	-0.00871	-0.00871	-1.00000	-0.00062	-0.00062	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00045	-1.00000
11769	FMC	SC	C5995	1370	-0.00871	-0.04506	-1.00000	-0.00062	-0.03503	-1.00000	0.00000	-0.02708	-1.00000	0.00045	0.00786	-1.00000
11777	FMC	SC	C5995	5241	-0.09091	-0.04507	-1.00000	-0.07843	-0.03504	-1.00000	-0.06122	-0.02709	-1.00000	0.01720	0.00786	-1.00000
11782	FMC	SC	C6001	3535	-0.04900	-0.04900	-1.00000	-0.01945	-0.01945	-1.00000	-0.02043	-0.02043	-1.00000	0.00223	0.00223	-1.00000
11813	FMC	SC	C6011	1526	-0.04325	-0.04325	-1.00000	-0.02536	-0.02536	-1.00000	-0.02624	-0.02624	-1.00000	0.00257	0.00257	-1.00000
11833	FMC	SC	C6025	237	0.07692	0.07692	-1.00000	0.01266	0.01266	-1.00000	0.01266	0.01266	-1.00000	0.00098	0.00098	-1.00000
11846	FMC	SC	C6033	283	-0.06937	-0.06937	-1.00000	-0.03385	-0.03385	-1.00000	-0.03412	-0.03412	-1.00000	0.00231	0.00231	-1.00000
11853	FMC	SC	C6035	1469	0.03267	-0.00058	-1.00000	0.00177	-0.00278	-1.00000	-0.01105	0.00690	-1.00000	0.00524	0.00758	-1.00000
11856	FMC	SC	C6035	1792	0.00986	-0.00058	-1.00000	0.00071	-0.00278	-1.00000	0.00000	0.00690	-1.00000	0.00049	0.00758	-1.00000
11857	FMC	SC	C6035	2336	-0.04862	-0.00058	-1.00000	-0.01175	-0.00278	-1.00000	0.03427	0.00690	-1.00000	0.01831	0.00758	-1.00000
11863	FMC	SC	C6041	3559	0.02565	0.02565	-1.00000	0.02818	0.02818	-1.00000	0.02595	0.02595	-1.00000	0.00229	0.00229	-1.00000
11882	FMC	SC	C6057	1355	-0.00871	-0.00871	-1.00000	-0.00062	-0.00062	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00045	-1.00000
11887	FMC	SC	C6063	981	0.01335	0.07004	-1.00000	0.00113	0.01562	-1.00000	0.00000	0.01603	-1.00000	0.00069	0.00104	-1.00000
11888	FMC	SC	C6063	984	0.11891	0.07004	-1.00000	0.02811	0.01562	-1.00000	0.02985	0.01603	-1.00000	0.00135	0.00104	-1.00000
11901	FMC	SC	C6073	4723	-0.07108	-0.07108	-1.00000	-0.01021	-0.01021	-1.00000	-0.01031	-0.01031	-1.00000	0.00090	0.00090	-1.00000
11914	FMC	SC	C6083	7909	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00063	0.00063	-1.00000
11924	FMC	SC	C6089	2106	0.00000	-0.05077	-1.00000	-0.00595	-0.03512	-1.00000	0.00432	-0.03281	-1.00000	0.00186	0.01228	-1.00000
11929	FMC	SC	C6089	2904	-0.06937	-0.05077	-1.00000	-0.03385	-0.03512	-1.00000	-0.03412	-0.03281	-1.00000	0.00229	0.01228	-1.00000
11933	FMC	SC	C6089	3551	-0.06084	-0.05077	-1.00000	-0.06480	-0.03512	-1.00000	-0.06474	-0.03281	-1.00000	0.04194	0.01228	-1.00000
11935	FMC	SC	C6089	3676	-0.06937	-0.05077	-1.00000	-0.03385	-0.03512	-1.00000	-0.03412	-0.03281	-1.00000	0.00229	0.01228	-1.00000
11960	FMC	SC	C6105	7810	0.05485	0.05485	-1.00000	0.00822	0.00822	-1.00000	0.00943	0.00943	-1.00000	0.00090	0.00090	-1.00000
11970	FMC	SC	C6109	2546	0.24983	0.24983	-1.00000	0.08689	0.08689	-1.00000	0.08451	0.08451	-1.00000	0.00202	0.00202	-1.00000
11980	FMC	SC	C6115	1274	0.05485	-0.01025	-1.00000	0.00822	-0.00364	-1.00000	0.00943	0.01304	-1.00000	0.00090	0.00200	-1.00000
11985	FMC	SC	C6115	4398	-0.06521	-0.01026	-1.00000	-0.01712	-0.00364	-1.00000	-0.01161	0.01304	-1.00000	0.00225	0.00200	-1.00000
11986	FMC	SC	C6115	4401	-0.03733	-0.01026	-1.00000	-0.00401	-0.00364	-1.00000	0.05098	0.01304	-1.00000	0.00335	0.00200	-1.00000
11987	FMC	SC	C6117	3094	0.08862	0.03822	-1.00000	0.07183	0.03431	-1.00000	0.06345	0.03059	-1.00000	0.00384	0.00208	-1.00000
11988	FMC	SC	C6117	3097	-0.00871	0.03822	-1.00000	-0.00062	0.03431	-1.00000	0.00000	0.03059	-1.00000	0.00044	0.00208	-1.00000
11992	FMC	SC	C6123	240	-0.07108	-0.07108	-1.00000	-0.01021	-0.01021	-1.00000	-0.01031	-0.01031	-1.00000	0.00089	0.00089	-1.00000
12007	FMC	SC	C6131	4211	0.09130	0.07308	-1.00000	0.01407	0.01115	-1.00000	0.01515	0.01229	-1.00000	0.00182	0.00136	-1.00000
12012	FMC	SC	C6131	7812	0.05485	0.07307	-1.00000	0.00822	0.01114	-1.00000	0.00943	0.01229	-1.00000	0.00089	0.00136	-1.00000
12017	FMC	SC	C6137	1909	0.05485	0.05485	-1.00000	0.00822	0.00822	-1.00000	0.00943	0.00943	-1.00000	0.00084	0.00084	-1.00000
12027	FMC	SC	C6143	120	0.01907	0.01907	-1.00000	0.00194	0.00194	-1.00000	-0.02812	-0.02812	-1.00000	0.00239	0.00239	-1.00000
12039	FMC	SC	C6147	1183	-0.04112	-0.04112	-1.00000	-0.03817	-0.03817	-1.00000	-0.03883	-0.03883	-1.00000	0.00337	0.00337	-1.00000
12050	FMC	SC	C6149	4354	0.07692	0.07692	-1.00000	0.01266	0.01266	-1.00000	0.01266	0.01266	-1.00000	0.00112	0.00112	-1.00000
12062	FMC	SC	C6157	1855	0.13076	0.04394	-1.00000	0.06742	0.02680	-1.00000	0.06475	0.02938	-1.00000	0.00226	0.00246	-1.00000
