# Population AI	AI3,AI4,AI5,AI6,AI7,AI8
# Population HI	HI1,HI2,HI3,HI4,HI5,HI6,HI7,HI8
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
5673	AI	HI	scaffold287	33536	0.10280	0.07397	-1.00000	0.02576	0.01136	-1.00000	0.02985	0.00356	-1.00000	0.00134	0.00192	-1.00000
5679	AI	HI	scaffold287	38560	-0.04654	0.07382	-1.00000	-0.02717	0.01132	-1.00000	-0.06379	0.00351	-1.00000	0.00390	0.00192	-1.00000
5689	AI	HI	scaffold288	7442	0.02111	0.17171	-1.00000	0.01571	0.12233	-1.00000	0.02010	0.14702	-1.00000	0.00135	0.00272	-1.00000
5691	AI	HI	scaffold288	15478	0.27592	0.17197	-1.00000	0.25624	0.12239	-1.00000	0.26174	0.14707	-1.00000	0.00419	0.00272	-1.00000
5692	AI	HI	scaffold288	15723	-0.03733	0.17198	-1.00000	-0.00401	0.12240	-1.00000	0.08840	0.14707	-1.00000	0.00226	0.00272	-1.00000
5700	AI	HI	scaffold288	28701	0.45455	0.17240	-1.00000	0.31250	0.12249	-1.00000	0.36066	0.14715	-1.00000	0.00475	0.00272	-1.00000
5709	AI	HI	scaffold288	37489	0.12568	0.17269	-1.00000	0.02164	0.12256	-1.00000	0.01786	0.14719	-1.00000	0.00120	0.00272	-1.00000
5712	AI	HI	scaffold289	622	-0.10092	0.03858	-1.00000	-0.11214	0.00154	-1.00000	-0.15637	0.01664	-1.00000	0.01812	0.00552	-1.00000
5726	AI	HI	scaffold289	16116	0.04137	0.03933	-1.00000	0.00660	0.00208	-1.00000	0.00943	0.01742	-1.00000	0.00087	0.00547	-1.00000
5742	AI	HI	scaffold289	26279	-0.05682	0.03982	-1.00000	-0.01650	0.00244	-1.00000	0.07895	0.01793	-1.00000	0.00317	0.00544	-1.00000
5765	AI	HI	scaffold289	32538	0.22863	0.04012	-1.00000	0.10233	0.00266	-1.00000	0.10811	0.01824	-1.00000	0.00223	0.00543	-1.00000
5787	AI	HI	scaffold290	12344	0.01907	0.13599	-1.00000	0.00194	0.10769	-1.00000	0.02941	0.11536	-1.00000	0.00240	0.00233	-1.00000
5790	AI	HI	scaffold290	12918	0.67379	0.13596	-1.00000	0.63252	0.10766	-1.00000	0.65116	0.11533	-1.00000	0.00538	0.00233	-1.00000
5797	AI	HI	scaffold290	19066	0.00511	0.13565	-1.00000	-0.00758	0.10733	-1.00000	0.00016	0.11497	-1.00000	0.00397	0.00233	-1.00000
5802	AI	HI	scaffold290	31603	-0.01911	0.13501	-1.00000	-0.00144	0.10667	-1.00000	0.00000	0.11426	-1.00000	0.00045	0.00232	-1.00000
5804	AI	HI	scaffold290	32681	0.00315	0.13496	-1.00000	-0.00557	0.10661	-1.00000	-0.00610	0.11419	-1.00000	0.00104	0.00232	-1.00000
5805	AI	HI	scaffold290	34339	0.12568	0.13487	-1.00000	0.02164	0.10652	-1.00000	0.01786	0.11410	-1.00000	0.00120	0.00232	-1.00000
5838	AI	HI	scaffold291	27120	0.04328	0.04328	-1.00000	0.00816	0.00816	-1.00000	0.01266	0.01266	-1.00000	0.00114	0.00114	-1.00000
5851	AI	HI	scaffold292	2383	-0.02593	-0.00014	-1.00000	-0.00230	-0.00679	-1.00000	0.00000	-0.00333	-1.00000	0.00051	0.00143	-1.00000
5852	AI	HI	scaffold292	7835	-0.01911	-0.00011	-1.00000	-0.00144	-0.00680	-1.00000	0.00000	-0.00334	-1.00000	0.00045	0.00143	-1.00000
5877	AI	HI	scaffold292	22352	0.02493	-0.00003	-1.00000	0.00196	-0.00684	-1.00000	0.00000	-0.00336	-1.00000	0.00060	0.00144	-1.00000
5888	AI	HI	scaffold292	23500	0.08410	-0.00002	-1.00000	0.02244	-0.00685	-1.00000	0.01298	-0.00337	-1.00000	0.00222	0.00144	-1.00000
5900	AI	HI	scaffold292	26176	-0.07975	-0.00001	-1.00000	-0.06489	-0.00686	-1.00000	-0.03511	-0.00337	-1.00000	0.00387	0.00144	-1.00000
5918	AI	HI	scaffold293	14571	0.00466	0.01877	-1.00000	0.02546	0.01289	-1.00000	0.05951	0.02115	-1.00000	0.00636	0.00255	-1.00000
5932	AI	HI	scaffold293	30563	0.02493	0.01886	-1.00000	0.00196	0.01285	-1.00000	0.00000	0.02094	-1.00000	0.00060	0.00253	-1.00000
5951	AI	HI	scaffold293	58435	0.02493	0.01902	-1.00000	0.01305	0.01278	-1.00000	0.00901	0.02057	-1.00000	0.00120	0.00249	-1.00000
5959	AI	HI	scaffold294	6062	0.02493	-0.00229	-1.00000	0.00196	-0.00021	-1.00000	0.00000	0.00000	-1.00000	0.00063	0.00053	-1.00000
5978	AI	HI	scaffold294	35464	-0.03226	-0.00284	-1.00000	-0.00261	-0.00026	-1.00000	0.00000	0.00000	-1.00000	0.00043	0.00053	-1.00000
6069	AI	HI	scaffold296	23208	-0.07865	-0.03091	-1.00000	-0.08522	-0.04096	-1.00000	-0.08553	-0.04088	-1.00000	0.02950	0.01128	-1.00000
6070	AI	HI	scaffold296	23211	-0.08387	-0.03091	-1.00000	-0.09150	-0.04096	-1.00000	-0.08757	-0.04088	-1.00000	0.04240	0.01128	-1.00000
6085	AI	HI	scaffold296	46558	-0.07865	-0.03024	-1.00000	-0.08522	-0.04035	-1.00000	-0.08553	-0.04029	-1.00000	0.00356	0.01104	-1.00000
6093	AI	HI	scaffold296	56200	0.04137	-0.02997	-1.00000	0.00660	-0.04010	-1.00000	0.00943	-0.04005	-1.00000	0.00090	0.01094	-1.00000
6096	AI	HI	scaffold296	56520	-0.06619	-0.02996	-1.00000	-0.03532	-0.04009	-1.00000	-0.03680	-0.04004	-1.00000	0.00243	0.01093	-1.00000
6098	AI	HI	scaffold296	62237	0.02493	-0.02980	-1.00000	0.00196	-0.03994	-1.00000	0.00000	-0.03990	-1.00000	0.00060	0.01087	-1.00000
6101	AI	HI	scaffold296	63767	0.02493	-0.02976	-1.00000	0.00196	-0.03991	-1.00000	0.00000	-0.03986	-1.00000	0.00060	0.01086	-1.00000
6124	AI	HI	scaffold297	17454	-0.01911	0.01107	-1.00000	-0.00144	0.00257	-1.00000	0.00000	0.00471	-1.00000	0.00045	0.00067	-1.00000
6141	AI	HI	scaffold297	31127	0.04137	0.01119	-1.00000	0.00660	0.00258	-1.00000	0.00943	0.00473	-1.00000	0.00089	0.00067	-1.00000
6180	AI	HI	scaffold298	7787	0.02493	0.02890	-1.00000	0.00196	0.00473	-1.00000	0.00000	0.00369	-1.00000	0.00059	0.00065	-1.00000
6190	AI	HI	scaffold298	16182	0.12568	0.02857	-1.00000	0.02164	0.00468	-1.00000	0.01786	0.00366	-1.00000	0.00115	0.00065	-1.00000
6198	AI	HI	scaffold298	34378	0.02493	0.02783	-1.00000	0.00196	0.00458	-1.00000	0.00000	0.00360	-1.00000	0.00059	0.00065	-1.00000
6203	AI	HI	scaffold298	49858	-0.01911	0.02720	-1.00000	-0.00144	0.00450	-1.00000	0.00000	0.00355	-1.00000	0.00045	0.00064	-1.00000
6223	AI	HI	scaffold298	81250	-0.01911	0.02590	-1.00000	-0.00144	0.00432	-1.00000	0.00000	0.00344	-1.00000	0.00045	0.00064	-1.00000
6235	AI	HI	scaffold299	5978	-0.07102	0.05034	-1.00000	-0.02379	0.04049	-1.00000	-0.02484	0.04106	-1.00000	0.00177	0.00182	-1.00000
6248	AI	HI	scaffold299	17538	0.02493	0.05178	-1.00000	0.00196	0.04145	-1.00000	0.00000	0.04206	-1.00000	0.00058	0.00183	-1.00000
6269	AI	HI	scaffold299	63495	0.20824	0.05759	-1.00000	0.15102	0.04536	-1.00000	0.15605	0.04612	-1.00000	0.00321	0.00188	-1.00000
6288	AI	HI	scaffold300	18192	-0.01911	0.27009	-1.00000	-0.00144	0.28113	-1.00000	0.00000	0.28040	-1.00000	0.00045	0.00287	-1.00000
6289	AI	HI	scaffold300	19680	0.12568	0.27040	-1.00000	0.02164	0.28152	-1.00000	0.01786	0.28079	-1.00000	0.00120	0.00287	-1.00000
6315	AI	HI	scaffold300	50877	0.71410	0.27695	-1.00000	0.83622	0.28966	-1.00000	0.83639	0.28894	-1.00000	0.00706	0.00293	-1.00000
6318	AI	HI	scaffold301	4157	-0.00193	0.04278	-1.00000	-0.00191	0.02470	-1.00000	-0.00380	0.02361	-1.00000	0.00351	0.00130	-1.00000
6341	AI	HI	scaffold301	32048	0.02493	0.04201	-1.00000	0.00196	0.02416	-1.00000	0.00000	0.02304	-1.00000	0.00060	0.00128	-1.00000
6355	AI	HI	scaffold301	51655	-0.01911	0.04143	-1.00000	-0.00144	0.02374	-1.00000	0.00000	0.02260	-1.00000	0.00045	0.00128	-1.00000
6356	AI	HI	scaffold301	52371	0.02493	0.04141	-1.00000	0.00196	0.02373	-1.00000	0.00000	0.02258	-1.00000	0.00058	0.00127	-1.00000
6360	AI	HI	scaffold301	55584	0.02493	0.04131	-1.00000	0.00196	0.02366	-1.00000	0.00000	0.02251	-1.00000	0.00060	0.00127	-1.00000
6361	AI	HI	scaffold301	55930	0.42515	0.04130	-1.00000	0.31278	0.02365	-1.00000	0.31818	0.02250	-1.00000	0.00359	0.00127	-1.00000
6362	AI	HI	scaffold301	55933	0.02493	0.04130	-1.00000	0.00196	0.02365	-1.00000	0.00000	0.02250	-1.00000	0.00059	0.00127	-1.00000
6365	AI	HI	scaffold301	58742	0.02493	0.04121	-1.00000	0.00196	0.02359	-1.00000	0.00000	0.02243	-1.00000	0.00059	0.00127	-1.00000
6381	AI	HI	scaffold301	90435	0.02493	0.04019	-1.00000	0.00196	0.02284	-1.00000	0.00000	0.02165	-1.00000	0.00059	0.00126	-1.00000
6387	AI	HI	scaffold301	99975	-0.04453	0.03986	-1.00000	-0.02119	0.02260	-1.00000	-0.02258	0.02140	-1.00000	0.00231	0.00125	-1.00000
6408	AI	HI	scaffold301	122722	-0.07102	0.03907	-1.00000	-0.02379	0.02202	-1.00000	-0.02484	0.02077	-1.00000	0.00163	0.00125	-1.00000
6421	AI	HI	scaffold301	140072	0.02493	0.03844	-1.00000	0.00196	0.02155	-1.00000	0.00000	0.02027	-1.00000	0.00059	0.00124	-1.00000
6443	AI	HI	scaffold301	164014	0.05352	0.03755	-1.00000	0.00624	0.02087	-1.00000	0.00000	0.01956	-1.00000	0.00089	0.00123	-1.00000
6455	AI	HI	scaffold302	7046	-0.05660	0.23542	-1.00000	-0.02970	0.22062	-1.00000	-0.02804	0.22146	-1.00000	0.00252	0.00333	-1.00000
6460	AI	HI	scaffold302	15967	0.70279	0.23504	-1.00000	0.68580	0.22003	-1.00000	0.68750	0.22085	-1.00000	0.00534	0.00332	-1.00000
6473	AI	HI	scaffold302	47075	0.05457	0.23364	-1.00000	-0.00117	0.21788	-1.00000	-0.00208	0.21868	-1.00000	0.00208	0.00331	-1.00000
6489	AI	HI	scaffold304	2458	-0.09091	-0.01158	-1.00000	-0.01667	-0.02014	-1.00000	0.02866	-0.01334	-1.00000	0.00352	0.00205	-1.00000
6494	AI	HI	scaffold304	31446	-0.06808	-0.01088	-1.00000	-0.10821	-0.01981	-1.00000	-0.12179	-0.01320	-1.00000	0.00550	0.00203	-1.00000
6495	AI	HI	scaffold304	31449	0.02493	-0.01088	-1.00000	0.00196	-0.01981	-1.00000	0.00000	-0.01320	-1.00000	0.00059	0.00203	-1.00000
6502	AI	HI	scaffold304	57888	0.02493	-0.01028	-1.00000	0.00196	-0.01951	-1.00000	0.00000	-0.01307	-1.00000	0.00060	0.00200	-1.00000
6503	AI	HI	scaffold304	57891	0.02493	-0.01028	-1.00000	0.00196	-0.01951	-1.00000	0.00000	-0.01307	-1.00000	0.00060	0.00200	-1.00000
6515	AI	HI	scaffold304	74786	0.04950	-0.00992	-1.00000	0.00432	-0.01932	-1.00000	0.03883	-0.01297	-1.00000	0.00179	0.00199	-1.00000
6524	AI	HI	scaffold304	83747	-0.04558	-0.00974	-1.00000	-0.04468	-0.01922	-1.00000	-0.04695	-0.01292	-1.00000	0.00352	0.00198	-1.00000
6534	AI	HI	scaffold304	99793	-0.01911	-0.00942	-1.00000	-0.00144	-0.01904	-1.00000	0.00000	-0.01283	-1.00000	0.00045	0.00197	-1.00000
6601	AI	HI	scaffold305	64579	-0.08279	-0.02256	-1.00000	-0.01391	-0.00742	-1.00000	-0.01408	-0.00784	-1.00000	0.00103	0.00138	-1.00000
6610	AI	HI	scaffold305	92714	-0.01911	-0.02198	-1.00000	-0.00144	-0.00741	-1.00000	0.00000	-0.00783	-1.00000	0.00045	0.00139	-1.00000
6612	AI	HI	scaffold305	94158	-0.01911	-0.02195	-1.00000	-0.00477	-0.00741	-1.00000	-0.00723	-0.00783	-1.00000	0.00132	0.00139	-1.00000
6620	AI	HI	scaffold305	105648	0.02493	-0.02172	-1.00000	0.00196	-0.00741	-1.00000	0.00000	-0.00783	-1.00000	0.00059	0.00140	-1.00000
6626	AI	HI	scaffold305	115914	-0.01911	-0.02152	-1.00000	-0.01961	-0.00741	-1.00000	-0.01852	-0.00783	-1.00000	0.00356	0.00140	-1.00000
6646	AI	HI	scaffold306	16442	0.17949	0.13262	-1.00000	0.03518	0.04447	-1.00000	0.08333	0.05372	-1.00000	0.00236	0.00840	-1.00000
6654	AI	HI	scaffold306	24447	-0.01911	0.13310	-1.00000	-0.00144	0.04479	-1.00000	0.00000	0.05399	-1.00000	0.00045	0.00845	-1.00000
6655	AI	HI	scaffold306	24851	0.31915	0.13312	-1.00000	0.12605	0.04480	-1.00000	0.12000	0.05400	-1.00000	0.00239	0.00845	-1.00000
6677	AI	HI	scaffold306	51174	0.04137	0.13476	-1.00000	0.00660	0.04590	-1.00000	0.00943	0.05495	-1.00000	0.00090	0.00860	-1.00000
6681	AI	HI	scaffold306	56071	-0.07865	0.13508	-1.00000	-0.08522	0.04611	-1.00000	-0.08553	0.05513	-1.00000	0.00351	0.00863	-1.00000
6689	AI	HI	scaffold306	67518	0.02493	0.13584	-1.00000	0.00196	0.04661	-1.00000	0.00000	0.05557	-1.00000	0.00060	0.00870	-1.00000
6695	AI	HI	scaffold306	73180	-0.10891	0.13623	-1.00000	-0.12112	0.04686	-1.00000	-0.05642	0.05579	-1.00000	0.07533	0.00873	-1.00000
6704	AI	HI	scaffold306	79620	0.41207	0.13668	-1.00000	0.21233	0.04716	-1.00000	0.20619	0.05604	-1.00000	0.00297	0.00876	-1.00000
6716	AI	HI	scaffold306	104128	0.41207	0.13845	-1.00000	0.21233	0.04831	-1.00000	0.20619	0.05706	-1.00000	0.00297	0.00890	-1.00000
6741	AI	HI	C589	493	-0.05343	-0.05343	-1.00000	-0.04895	-0.04895	-1.00000	-0.05056	-0.05056	-1.00000	0.00336	0.00336	-1.00000
6759	AI	HI	C711	261	-0.09375	-0.09375	-1.00000	-0.10315	-0.10315	-1.00000	-0.13942	-0.13942	-1.00000	0.00420	0.00420	-1.00000
6768	AI	HI	C815	49	-0.01911	-0.01911	-1.00000	-0.00144	-0.00144	-1.00000	0.00000	0.00000	-1.00000	0.00227	0.00227	-1.00000
6776	AI	HI	C831	610	-0.01911	-0.01911	-1.00000	-0.00144	-0.00144	-1.00000	0.00000	0.00000	-1.00000	0.00092	0.00092	-1.00000
6796	AI	HI	C1035	317	-0.08789	-0.08207	-1.00000	-0.04116	-0.06072	-1.00000	-0.01442	-0.03779	-1.00000	0.00307	0.00339	-1.00000
6788	AI	HI	C951	668	-0.07576	-0.08207	-1.00000	-0.08197	-0.06072	-1.00000	-0.06320	-0.03779	-1.00000	0.00375	0.00339	-1.00000
6802	AI	HI	C1071	232	-0.07865	-0.07865	-1.00000	-0.08522	-0.08522	-1.00000	-0.08553	-0.08553	-1.00000	0.00354	0.00354	-1.00000
6831	AI	HI	C1229	166	0.14275	0.08157	-1.00000	0.09042	0.04449	-1.00000	0.10298	0.04951	-1.00000	0.00524	0.00283	-1.00000
6830	AI	HI	C1225	345	0.02493	0.08157	-1.00000	0.00196	0.04449	-1.00000	0.00000	0.04951	-1.00000	0.00060	0.00283	-1.00000
6844	AI	HI	C1281	43	0.20714	0.20714	-1.00000	0.20008	0.20008	-1.00000	0.19421	0.19421	-1.00000	0.00491	0.00491	-1.00000
6845	AI	HI	C1291	544	-0.01911	-0.01911	-1.00000	-0.00144	-0.00144	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00045	-1.00000
6856	AI	HI	C1343	940	-0.08699	-0.08699	-1.00000	-0.08475	-0.08475	-1.00000	-0.05000	-0.05000	-1.00000	0.00517	0.00517	-1.00000
6861	AI	HI	C1381	467	0.07029	-0.00001	-1.00000	0.00858	-0.03656	-1.00000	0.01079	-0.05193	-1.00000	0.00279	0.00349	-1.00000
6864	AI	HI	C1381	933	-0.08254	-0.00001	-1.00000	-0.08955	-0.03656	-1.00000	-0.12555	-0.05193	-1.00000	0.00432	0.00349	-1.00000
6877	AI	HI	C1425	95	-0.09375	-0.09375	-1.00000	-0.10315	-0.10315	-1.00000	-0.09127	-0.09127	-1.00000	0.00845	0.00845	-1.00000
6900	AI	HI	C1443	1265	-0.07865	-0.07865	-1.00000	-0.08522	-0.08522	-1.00000	-0.08553	-0.08553	-1.00000	0.00716	0.00716	-1.00000
6911	AI	HI	C1483	829	0.01335	0.01335	-1.00000	0.00113	0.00113	-1.00000	0.00000	0.00000	-1.00000	0.00065	0.00065	-1.00000
6931	AI	HI	C1593	1062	-0.04114	-0.04114	-1.00000	0.02262	0.02262	-1.00000	-0.07609	-0.07609	-1.00000	0.02449	0.02449	-1.00000
6953	AI	HI	C1661	181	-0.07865	-0.07865	-1.00000	-0.08522	-0.08522	-1.00000	-0.08553	-0.08553	-1.00000	0.00314	0.00314	-1.00000
6967	AI	HI	C1695	921	0.88196	0.45345	-1.00000	1.00000	0.50098	-1.00000	1.00000	0.50000	-1.00000	0.00808	0.00434	-1.00000
6970	AI	HI	C1695	1559	0.02493	0.45344	-1.00000	0.00196	0.50098	-1.00000	0.00000	0.50000	-1.00000	0.00059	0.00434	-1.00000
6974	AI	HI	C1701	1326	-0.03947	-0.02553	-1.00000	-0.04094	-0.02095	-1.00000	-0.04430	-0.01210	-1.00000	0.06705	0.03685	-1.00000
6977	AI	HI	C1701	1393	-0.01158	-0.02553	-1.00000	-0.00095	-0.02095	-1.00000	0.02010	-0.01210	-1.00000	0.00665	0.03685	-1.00000
6985	AI	HI	C1717	1005	0.16083	0.16083	-1.00000	0.07602	0.07602	-1.00000	0.07084	0.07084	-1.00000	0.00252	0.00252	-1.00000
7000	AI	HI	C1763	46	0.41818	0.41818	-1.00000	0.19328	0.19328	-1.00000	0.25000	0.25000	-1.00000	0.00359	0.00359	-1.00000
7016	AI	HI	C1773	1218	0.04137	0.04137	-1.00000	0.00660	0.00660	-1.00000	0.00943	0.00943	-1.00000	0.00083	0.00083	-1.00000
7023	AI	HI	C1787	316	0.22372	0.22372	-1.00000	0.06236	0.06236	-1.00000	0.05714	0.05714	-1.00000	0.00179	0.00179	-1.00000
7025	AI	HI	C1795	1057	0.16522	0.16522	-1.00000	0.05740	0.05740	-1.00000	0.06250	0.06250	-1.00000	0.00174	0.00174	-1.00000
7036	AI	HI	C1809	191	-0.00422	0.03695	-1.00000	-0.00888	0.03124	-1.00000	-0.00785	0.03518	-1.00000	0.00145	0.00184	-1.00000
7037	AI	HI	C1809	1136	0.07811	0.03695	-1.00000	0.07137	0.03124	-1.00000	0.07821	0.03518	-1.00000	0.00223	0.00184	-1.00000
7042	AI	HI	C1823	4	0.01335	0.01335	-1.00000	0.00113	0.00113	-1.00000	0.00000	0.00000	-1.00000	0.00060	0.00060	-1.00000
7048	AI	HI	C1839	168	-0.03982	-0.05435	-1.00000	-0.00557	-0.03943	-1.00000	-0.00610	-0.04563	-1.00000	0.00158	0.00302	-1.00000
7051	AI	HI	C1839	774	-0.05263	-0.05435	-1.00000	-0.03687	-0.03943	-1.00000	-0.05769	-0.04564	-1.00000	0.00419	0.00302	-1.00000
7053	AI	HI	C1839	1102	-0.07020	-0.05435	-1.00000	-0.07528	-0.03943	-1.00000	-0.07579	-0.04564	-1.00000	0.00356	0.00302	-1.00000
7065	AI	HI	C1875	316	0.12568	0.12568	-1.00000	0.02164	0.02164	-1.00000	0.01786	0.01786	-1.00000	0.00131	0.00131	-1.00000
7093	AI	HI	C1981	1240	0.21311	0.21311	-1.00000	0.05677	0.05677	-1.00000	0.12903	0.12903	-1.00000	0.00577	0.00577	-1.00000
7097	AI	HI	C1989	884	0.40809	0.46308	-1.00000	0.61532	0.52235	-1.00000	0.61845	0.52572	-1.00000	0.00564	0.00491	-1.00000
7100	AI	HI	C1989	1041	0.51807	0.46308	-1.00000	0.42939	0.52235	-1.00000	0.43299	0.52572	-1.00000	0.00419	0.00491	-1.00000
7105	AI	HI	C2003	415	-0.00726	-0.00726	-1.00000	0.01062	0.01062	-1.00000	0.00594	0.00594	-1.00000	0.00209	0.00209	-1.00000
7109	AI	HI	C2009	447	0.49283	0.49283	-1.00000	0.40218	0.40218	-1.00000	0.40678	0.40678	-1.00000	0.00401	0.00401	-1.00000
7114	AI	HI	C2023	230	-0.09191	-0.09191	-1.00000	-0.09496	-0.09496	-1.00000	-0.13095	-0.13095	-1.00000	0.00410	0.00410	-1.00000
7117	AI	HI	C2033	1014	0.02493	0.11063	-1.00000	0.00196	0.04061	-1.00000	0.00000	0.03841	-1.00000	0.00058	0.00215	-1.00000
7120	AI	HI	C2037	1666	0.19633	0.11063	-1.00000	0.07925	0.04061	-1.00000	0.07682	0.03841	-1.00000	0.00372	0.00215	-1.00000
7124	AI	HI	C2049	562	0.29308	0.25403	-1.00000	0.16061	0.29347	-1.00000	0.16667	0.29380	-1.00000	0.00246	0.00360	-1.00000
7126	AI	HI	C2049	1076	0.50685	0.25403	-1.00000	0.75547	0.29347	-1.00000	0.74841	0.29380	-1.00000	0.00823	0.00360	-1.00000
7122	AI	HI	C2043	1457	-0.01911	0.25403	-1.00000	-0.00144	0.29347	-1.00000	0.00000	0.29380	-1.00000	0.00045	0.00360	-1.00000
7144	AI	HI	C2087	417	0.01335	0.01335	-1.00000	0.00113	0.00113	-1.00000	0.00000	0.00000	-1.00000	0.00060	0.00060	-1.00000
7158	AI	HI	C2121	1738	-0.05922	-0.05922	-1.00000	-0.04259	-0.04259	-1.00000	-0.08268	-0.08268	-1.00000	0.00730	0.00730	-1.00000
7169	AI	HI	C2155	728	0.05352	0.05352	-1.00000	0.00624	0.00624	-1.00000	0.00000	0.00000	-1.00000	0.00090	0.00090	-1.00000
7173	AI	HI	C2157	744	0.88599	0.88599	-1.00000	0.85803	0.85803	-1.00000	0.71096	0.71096	-1.00000	0.00682	0.00682	-1.00000
7187	AI	HI	C2193	808	0.04950	0.01388	-1.00000	0.02259	0.01011	-1.00000	0.07368	0.03543	-1.00000	0.00236	0.00137	-1.00000
7185	AI	HI	C2185	1016	-0.01911	0.01388	-1.00000	-0.00144	0.01011	-1.00000	0.00000	0.03543	-1.00000	0.00045	0.00137	-1.00000
7217	AI	HI	C2265	330	-0.09222	-0.09222	-1.00000	-0.04664	-0.04664	-1.00000	-0.08553	-0.08553	-1.00000	0.00513	0.00513	-1.00000
7225	AI	HI	C2285	928	1.00000	0.58042	-1.00000	1.00000	0.53802	-1.00000	1.00000	0.53543	-1.00000	0.00698	0.00459	-1.00000
7232	AI	HI	C2295	2026	0.16083	0.58041	-1.00000	0.07602	0.53800	-1.00000	0.07084	0.53542	-1.00000	0.00221	0.00459	-1.00000
7234	AI	HI	C2299	673	0.09044	0.09044	-1.00000	0.09672	0.09672	-1.00000	0.09701	0.09701	-1.00000	0.00781	0.00781	-1.00000
7246	AI	HI	C2333	927	0.11839	0.11839	-1.00000	0.06925	0.06925	-1.00000	0.04721	0.04721	-1.00000	0.00344	0.00344	-1.00000
7261	AI	HI	C2369	41	0.25575	0.06765	-1.00000	0.25806	0.06497	-1.00000	0.27632	0.07278	-1.00000	0.00541	0.00639	-1.00000
7265	AI	HI	C2369	1170	-0.07865	0.06765	-1.00000	-0.08522	0.06496	-1.00000	-0.08553	0.07278	-1.00000	0.00716	0.00639	-1.00000
7267	AI	HI	C2373	554	0.02493	0.02493	-1.00000	0.00196	0.00196	-1.00000	0.00000	0.00000	-1.00000	0.00119	0.00119	-1.00000
7280	AI	HI	C2393	627	-0.01911	-0.01911	-1.00000	-0.00144	-0.00144	-1.00000	0.00000	0.00000	-1.00000	0.00035	0.00035	-1.00000
7293	AI	HI	C2407	218	-0.00424	-0.00424	-1.00000	-0.00570	-0.00570	-1.00000	0.02045	0.02045	-1.00000	0.00258	0.00258	-1.00000
7308	AI	HI	C2443	958	-0.01911	0.00291	-1.00000	-0.00144	0.00026	-1.00000	0.00000	0.00000	-1.00000	0.00045	0.00052	-1.00000
7305	AI	HI	C2433	1627	0.02493	0.00291	-1.00000	0.00196	0.00026	-1.00000	0.00000	0.00000	-1.00000	0.00059	0.00052	-1.00000
7323	AI	HI	C2479	890	-0.01911	-0.05063	-1.00000	-0.00144	-0.02158	-1.00000	0.00000	-0.02138	-1.00000	0.00043	0.00182	-1.00000
7328	AI	HI	C2485	1174	-0.08467	-0.05063	-1.00000	-0.04332	-0.02158	-1.00000	-0.04447	-0.02138	-1.00000	0.00333	0.00182	-1.00000
7338	AI	HI	C2531	190	-0.01911	-0.03977	-1.00000	-0.00144	-0.02296	-1.00000	0.00000	-0.02310	-1.00000	0.00045	0.00171	-1.00000
7336	AI	HI	C2525	2226	-0.06043	-0.03977	-1.00000	-0.04448	-0.02296	-1.00000	-0.04620	-0.02310	-1.00000	0.00297	0.00171	-1.00000
7375	AI	HI	C2599	543	0.02493	0.02493	-1.00000	0.00196	0.00196	-1.00000	0.00000	0.00000	-1.00000	0.00059	0.00059	-1.00000
7385	AI	HI	C2609	614	0.39875	0.39875	-1.00000	0.55322	0.55322	-1.00000	0.64810	0.64810	-1.00000	0.00946	0.00946	-1.00000
7426	AI	HI	C2673	605	0.06145	0.06145	-1.00000	0.01079	0.01079	-1.00000	0.01266	0.01266	-1.00000	0.00102	0.00102	-1.00000
7433	AI	HI	C2677	2426	0.25271	0.25271	-1.00000	0.13595	0.13595	-1.00000	0.14063	0.14063	-1.00000	0.00329	0.00329	-1.00000
7443	AI	HI	C2691	1249	0.12568	0.07531	-1.00000	0.02164	0.01180	-1.00000	0.01786	0.00893	-1.00000	0.00120	0.00090	-1.00000
7444	AI	HI	C2691	1953	0.02493	0.07531	-1.00000	0.00196	0.01180	-1.00000	0.00000	0.00893	-1.00000	0.00059	0.00090	-1.00000
7456	AI	HI	C2721	618	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
7489	AI	HI	C2771	790	0.11389	0.06864	-1.00000	0.03482	0.01913	-1.00000	0.17185	0.08983	-1.00000	0.00967	0.00541	-1.00000
7493	AI	HI	C2771	1783	0.01907	0.06863	-1.00000	0.00194	0.01913	-1.00000	0.00000	0.08983	-1.00000	0.00074	0.00541	-1.00000
7495	AI	HI	C2773	442	0.12568	0.12568	-1.00000	0.02164	0.02164	-1.00000	0.01786	0.01786	-1.00000	0.00118	0.00118	-1.00000
7513	AI	HI	C2797	624	0.12568	0.12568	-1.00000	0.02164	0.02164	-1.00000	0.01786	0.01786	-1.00000	0.00135	0.00135	-1.00000
7517	AI	HI	C2809	279	-0.05940	0.12961	-1.00000	-0.03054	0.05019	-1.00000	-0.02990	0.04708	-1.00000	0.00224	0.00252	-1.00000
