# Population FMC	FMC2,FMC3,FMC4,FMC5,FMC6,FMC7,FMC8
# Population SH	SH1,SH2,SH3,SH4,SH5,SH6
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value	Dxy	Smoothed Dxy	Smoothed Dxy P-value
7858	FMC	SH	C3317	796	-0.04551	-0.06469	-1.00000	-0.03158	-0.06154	-1.00000	-0.03294	-0.06227	-1.00000	0.00279	0.00309	-1.00000
7861	FMC	SH	C3317	2005	-0.08387	-0.06469	-1.00000	-0.09150	-0.06154	-1.00000	-0.09160	-0.06227	-1.00000	0.00339	0.00309	-1.00000
7898	FMC	SH	C3353	1992	-0.00000	-0.00000	-1.00000	-0.00000	-0.00000	-1.00000	0.03883	0.03883	-1.00000	0.00179	0.00179	-1.00000
7900	FMC	SH	C3355	387	-0.04523	-0.04523	-1.00000	-0.00261	-0.00261	-1.00000	0.00637	0.00637	-1.00000	0.00103	0.00103	-1.00000
7926	FMC	SH	C3379	2819	-0.01158	-0.01158	-1.00000	0.00440	0.00440	-1.00000	0.00637	0.00637	-1.00000	0.00154	0.00154	-1.00000
7931	FMC	SH	C3381	2538	-0.12113	-0.04808	-1.00000	-0.07609	-0.03189	-1.00000	0.27311	0.08849	-1.00000	0.02453	0.01045	-1.00000
7932	FMC	SH	C3381	2541	-0.08387	-1.00000	-1.00000	-0.09150	-1.00000	-1.00000	-0.09160	-1.00000	-1.00000	0.00314	-1.00000	-1.00000
7933	FMC	SH	C3381	2541	-0.01010	-0.04808	-1.00000	-0.00891	-0.03189	-1.00000	-0.00752	0.08849	-1.00000	0.00313	0.01045	-1.00000
7947	FMC	SH	C3393	566	0.00096	0.00193	-1.00000	-0.00687	0.00274	-1.00000	-0.00704	0.00257	-1.00000	0.00110	0.00187	-1.00000
7945	FMC	SH	C3389	806	0.01642	0.00193	-1.00000	0.01604	0.00274	-1.00000	0.01476	0.00257	-1.00000	0.00399	0.00187	-1.00000
7951	FMC	SH	C3393	2434	-0.01158	0.00193	-1.00000	-0.00095	0.00274	-1.00000	0.00000	0.00257	-1.00000	0.00051	0.00187	-1.00000
7964	FMC	SH	C3401	2385	0.06220	0.06220	-1.00000	0.00362	0.00362	-1.00000	0.04832	0.04832	-1.00000	0.00902	0.00902	-1.00000
7968	FMC	SH	C3407	2291	-0.09375	-0.09375	-1.00000	-0.10315	-0.10315	-1.00000	-0.06876	-0.06876	-1.00000	0.00416	0.00416	-1.00000
7970	FMC	SH	C3409	270	0.01168	-0.04950	-1.00000	0.00801	-0.06193	-1.00000	0.00997	-0.04372	-1.00000	0.00288	0.00878	-1.00000
7975	FMC	SH	C3411	2166	-0.09375	-0.04951	-1.00000	-0.10315	-0.06193	-1.00000	-0.08994	-0.04373	-1.00000	0.01190	0.00878	-1.00000
7976	FMC	SH	C3411	2169	-0.07177	-0.04951	-1.00000	-0.09673	-0.06193	-1.00000	-0.05587	-0.04373	-1.00000	0.01207	0.00878	-1.00000
7996	FMC	SH	C3439	3265	0.36756	0.36756	-1.00000	0.36969	0.36969	-1.00000	0.49300	0.49300	-1.00000	0.00633	0.00633	-1.00000
8011	FMC	SH	C3467	492	0.04679	0.04679	-1.00000	0.02433	0.02433	-1.00000	0.02721	0.02721	-1.00000	0.00255	0.00255	-1.00000
8018	FMC	SH	C3469	1377	0.20978	0.20978	-1.00000	0.08130	0.08130	-1.00000	0.08451	0.08451	-1.00000	0.00205	0.00205	-1.00000
8029	FMC	SH	C3487	850	-0.09321	-0.09321	-1.00000	-0.07021	-0.07021	-1.00000	-0.05640	-0.05640	-1.00000	0.01430	0.01430	-1.00000
8038	FMC	SH	C3491	2058	0.04328	0.04328	-1.00000	0.00816	0.00816	-1.00000	0.00325	0.00325	-1.00000	0.00205	0.00205	-1.00000
8050	FMC	SH	C3501	3214	0.10923	0.10923	-1.00000	0.02003	0.02003	-1.00000	0.01786	0.01786	-1.00000	0.00119	0.00119	-1.00000
8054	FMC	SH	C3507	3091	0.12312	0.12312	-1.00000	0.07242	0.07242	-1.00000	0.07524	0.07524	-1.00000	0.00271	0.00271	-1.00000
8067	FMC	SH	C3523	1168	0.20379	0.20379	-1.00000	0.06014	0.06014	-1.00000	0.05714	0.05714	-1.00000	0.00179	0.00179	-1.00000
8076	FMC	SH	C3529	1232	0.00096	-0.02704	-1.00000	-0.00687	-0.02512	-1.00000	-0.00704	-0.02471	-1.00000	0.00110	0.00207	-1.00000
8071	FMC	SH	C3525	2169	-0.05504	-0.02704	-1.00000	-0.04338	-0.02512	-1.00000	-0.04237	-0.02471	-1.00000	0.00305	0.00207	-1.00000
8091	FMC	SH	C3539	768	-0.03733	-0.03733	-1.00000	-0.00401	-0.00401	-1.00000	0.00679	0.00679	-1.00000	0.02078	0.02078	-1.00000
8108	FMC	SH	C3567	2728	0.00096	0.00096	-1.00000	-0.00687	-0.00687	-1.00000	-0.00704	-0.00704	-1.00000	0.00111	0.00111	-1.00000
8127	FMC	SH	C3581	1516	-0.08968	-0.08968	-1.00000	-0.01840	-0.01840	-1.00000	0.02358	0.02358	-1.00000	0.00196	0.00196	-1.00000
8131	FMC	SH	C3595	2252	0.00096	0.00096	-1.00000	-0.00687	-0.00687	-1.00000	-0.00704	-0.00704	-1.00000	0.00110	0.00110	-1.00000
8164	FMC	SH	C3617	704	-0.02879	-0.02018	-1.00000	-0.02219	-0.00232	-1.00000	-0.02031	0.00012	-1.00000	0.00289	0.00242	-1.00000
8166	FMC	SH	C3621	1510	-0.01158	-0.02018	-1.00000	0.01754	-0.00232	-1.00000	0.02055	0.00012	-1.00000	0.00196	0.00242	-1.00000
8180	FMC	SH	C3641	441	0.06145	0.06145	-1.00000	0.01079	0.01079	-1.00000	0.01266	0.01266	-1.00000	0.00104	0.00104	-1.00000
8221	FMC	SH	C3663	1169	0.06145	0.06525	-1.00000	0.01079	0.01261	-1.00000	0.01266	0.01503	-1.00000	0.00103	0.00110	-1.00000
8222	FMC	SH	C3663	1363	0.06977	0.06525	-1.00000	0.01478	0.01261	-1.00000	0.01786	0.01503	-1.00000	0.00120	0.00110	-1.00000
8229	FMC	SH	C3669	2311	0.22995	0.22995	-1.00000	0.12991	0.12991	-1.00000	0.16020	0.16020	-1.00000	0.00410	0.00410	-1.00000
8250	FMC	SH	C3681	2582	-0.07280	-0.06021	-1.00000	-0.07840	-0.04460	-1.00000	-0.07866	-0.04275	-1.00000	0.00356	0.00217	-1.00000
8253	FMC	SH	C3681	3753	-0.04523	-0.06021	-1.00000	-0.00435	-0.04459	-1.00000	0.00000	-0.04275	-1.00000	0.00051	0.00217	-1.00000
8264	FMC	SH	C3691	2971	0.18089	0.05223	-1.00000	0.05232	0.00845	-1.00000	0.06955	0.03772	-1.00000	0.00407	0.00348	-1.00000
8268	FMC	SH	C3695	3695	-0.06289	0.05223	-1.00000	-0.03080	0.00845	-1.00000	0.00924	0.03772	-1.00000	0.00295	0.00348	-1.00000
8282	FMC	SH	C3725	2470	-0.05577	-0.05577	-1.00000	-0.01301	-0.01301	-1.00000	0.00013	0.00013	-1.00000	0.00312	0.00312	-1.00000
8284	FMC	SH	C3729	1095	-0.07189	-0.05917	-1.00000	-0.07753	-0.04260	-1.00000	-0.06876	-0.03594	-1.00000	0.00798	0.00442	-1.00000
8286	FMC	SH	C3731	1610	-0.04523	-0.05917	-1.00000	-0.00435	-0.04260	-1.00000	0.00000	-0.03594	-1.00000	0.00051	0.00442	-1.00000
8297	FMC	SH	C3737	2015	0.10923	0.10923	-1.00000	0.02003	0.02003	-1.00000	0.01786	0.01786	-1.00000	0.00119	0.00119	-1.00000
8308	FMC	SH	C3763	2483	0.24707	0.24707	-1.00000	0.17305	0.17305	-1.00000	0.17079	0.17079	-1.00000	0.00502	0.00502	-1.00000
8332	FMC	SH	C3781	3430	-0.08946	-0.01126	-1.00000	-0.08612	-0.04121	-1.00000	-0.05022	-0.02625	-1.00000	0.00399	0.00250	-1.00000
8334	FMC	SH	C3781	3698	0.07438	-0.01126	-1.00000	0.00797	-0.04121	-1.00000	0.00000	-0.02625	-1.00000	0.00087	0.00250	-1.00000
8346	FMC	SH	C3791	622	0.06061	0.06061	-1.00000	0.03883	0.03883	-1.00000	0.03883	0.03883	-1.00000	0.00179	0.00179	-1.00000
8358	FMC	SH	C3799	14	-0.02593	-0.04284	-1.00000	-0.00230	-0.03449	-1.00000	0.00000	-0.02227	-1.00000	0.00051	0.00170	-1.00000
8359	FMC	SH	C3799	1595	-0.01158	-0.04285	-1.00000	-0.00095	-0.03450	-1.00000	0.00000	-0.02227	-1.00000	0.00051	0.00170	-1.00000
8357	FMC	SH	C3797	3680	-0.09375	-0.04285	-1.00000	-0.10315	-0.03450	-1.00000	-0.06876	-0.02228	-1.00000	0.00419	0.00170	-1.00000
8363	FMC	SH	C3801	429	-0.08279	-0.02239	-1.00000	-0.01391	-0.00334	-1.00000	-0.01408	-0.00127	-1.00000	0.00102	0.00102	-1.00000
8367	FMC	SH	C3801	3361	0.04328	-0.02237	-1.00000	0.00816	-0.00333	-1.00000	0.01266	-0.00127	-1.00000	0.00103	0.00102	-1.00000
8382	FMC	SH	C3817	440	-0.01474	-0.03024	-1.00000	-0.00540	-0.01102	-1.00000	-0.00374	-0.00928	-1.00000	0.00184	0.00395	-1.00000
8381	FMC	SH	C3813	3450	-0.05064	-0.03024	-1.00000	-0.01843	-0.01103	-1.00000	-0.01659	-0.00929	-1.00000	0.00674	0.00395	-1.00000
8428	FMC	SH	C3849	1544	0.01335	0.29647	-1.00000	0.00113	0.17163	-1.00000	0.00000	0.18650	-1.00000	0.00060	0.00254	-1.00000
8423	FMC	SH	C3847	2307	0.50355	0.29647	-1.00000	0.31556	0.17163	-1.00000	0.36782	0.18650	-1.00000	0.00416	0.00254	-1.00000
8431	FMC	SH	C3849	2764	0.38909	0.29648	-1.00000	0.20972	0.17163	-1.00000	0.20619	0.18650	-1.00000	0.00299	0.00254	-1.00000
8478	FMC	SH	C3895	2044	0.06145	0.06145	-1.00000	0.01079	0.01079	-1.00000	0.01266	0.01266	-1.00000	0.00102	0.00102	-1.00000
8510	FMC	SH	C3913	441	0.14862	0.06930	-1.00000	0.05931	0.01836	-1.00000	0.10318	0.03972	-1.00000	0.00605	0.00427	-1.00000
8513	FMC	SH	C3915	3625	-0.00369	0.06929	-1.00000	-0.01932	0.01835	-1.00000	-0.01868	0.03971	-1.00000	0.00263	0.00427	-1.00000
8519	FMC	SH	C3917	3473	0.63382	0.63382	-1.00000	0.64325	0.64325	-1.00000	0.64384	0.64384	-1.00000	0.00526	0.00526	-1.00000
8554	FMC	SH	C3957	2658	0.15370	0.15370	-1.00000	0.10507	0.10507	-1.00000	0.04208	0.04208	-1.00000	0.00544	0.00544	-1.00000
8566	FMC	SH	C3963	1866	0.12727	0.12727	-1.00000	0.04636	0.04636	-1.00000	0.10687	0.10687	-1.00000	0.00256	0.00256	-1.00000
8571	FMC	SH	C3965	1235	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
8573	FMC	SH	C3965	3946	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
8578	FMC	SH	C3969	3291	-0.08387	-0.08387	-1.00000	-0.09150	-0.09150	-1.00000	-0.09160	-0.09160	-1.00000	0.00333	0.00333	-1.00000
8582	FMC	SH	C3973	1519	-0.02593	-0.02593	-1.00000	-0.00230	-0.00230	-1.00000	0.00418	0.00418	-1.00000	0.00171	0.00171	-1.00000
8586	FMC	SH	C3975	2798	-0.06201	-0.06201	-1.00000	-0.05419	-0.05419	-1.00000	-0.01230	-0.01230	-1.00000	0.00393	0.00393	-1.00000
8594	FMC	SH	C3987	410	0.01643	0.01643	-1.00000	-0.00733	-0.00733	-1.00000	-0.01111	-0.01111	-1.00000	0.00141	0.00141	-1.00000
8605	FMC	SH	C4003	982	-0.03733	-0.03733	-1.00000	-0.00401	-0.00401	-1.00000	0.00000	0.00000	-1.00000	0.00060	0.00060	-1.00000
8622	FMC	SH	C4021	3575	0.10923	0.10923	-1.00000	0.02003	0.02003	-1.00000	0.01786	0.01786	-1.00000	0.00119	0.00119	-1.00000
8628	FMC	SH	C4029	3697	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00050	0.00050	-1.00000
8648	FMC	SH	C4047	2260	0.03522	0.03522	-1.00000	0.00331	0.00331	-1.00000	0.03883	0.03883	-1.00000	0.00350	0.00350	-1.00000
8652	FMC	SH	C4053	3332	0.13524	0.13524	-1.00000	0.03763	0.03763	-1.00000	0.04027	0.04027	-1.00000	0.00153	0.00153	-1.00000
8661	FMC	SH	C4061	3127	0.00000	0.00000	-1.00000	-0.00833	-0.00833	-1.00000	0.00569	0.00569	-1.00000	0.00204	0.00204	-1.00000
8673	FMC	SH	C4067	190	0.01335	0.01335	-1.00000	0.00113	0.00113	-1.00000	0.00000	0.00000	-1.00000	0.00059	0.00059	-1.00000
8691	FMC	SH	C4085	1188	0.03522	0.03522	-1.00000	0.00331	0.00331	-1.00000	0.00000	0.00000	-1.00000	0.00076	0.00076	-1.00000
8698	FMC	SH	C4091	1590	-0.01158	0.01975	-1.00000	-0.00095	0.00369	-1.00000	0.00000	0.00342	-1.00000	0.00051	0.00098	-1.00000
8700	FMC	SH	C4091	3065	-0.02593	0.01976	-1.00000	-0.00230	0.00369	-1.00000	0.00000	0.00342	-1.00000	0.00051	0.00098	-1.00000
8701	FMC	SH	C4091	3068	0.09950	0.01976	-1.00000	0.01474	0.00369	-1.00000	0.01057	0.00342	-1.00000	0.00195	0.00098	-1.00000
8734	FMC	SH	C4121	3	-0.08151	-0.08151	-1.00000	-0.02962	-0.02962	-1.00000	-0.02997	-0.02997	-1.00000	0.00188	0.00188	-1.00000
8741	FMC	SH	C4125	674	0.00096	0.00096	-1.00000	-0.00687	-0.00687	-1.00000	-0.00704	-0.00704	-1.00000	0.00111	0.00111	-1.00000
8762	FMC	SH	C4153	867	0.01701	0.01701	-1.00000	-0.00788	-0.00788	-1.00000	0.01024	0.01024	-1.00000	0.00587	0.00587	-1.00000
8775	FMC	SH	C4161	2813	-0.10891	-0.10891	-1.00000	-0.12112	-0.12112	-1.00000	0.09206	0.09206	-1.00000	0.03933	0.03933	-1.00000
8785	FMC	SH	C4177	2607	-0.02593	-0.01846	-1.00000	-0.00230	-0.00160	-1.00000	0.00000	0.00000	-1.00000	0.00050	0.00050	-1.00000
8787	FMC	SH	C4177	3768	-0.01158	-0.01846	-1.00000	-0.00095	-0.00160	-1.00000	0.00000	0.00000	-1.00000	0.00050	0.00050	-1.00000
8803	FMC	SH	C4199	2913	-0.03862	-0.03862	-1.00000	-0.02832	-0.02832	-1.00000	0.03605	0.03605	-1.00000	0.00390	0.00390	-1.00000
8840	FMC	SH	C4229	3656	0.18182	0.18182	-1.00000	0.05714	0.05714	-1.00000	0.10687	0.10687	-1.00000	0.00254	0.00254	-1.00000
8858	FMC	SH	C4247	675	0.06145	0.02337	-1.00000	0.01079	0.00653	-1.00000	0.01266	0.02728	-1.00000	0.00205	0.00185	-1.00000
8861	FMC	SH	C4247	1425	-0.02593	0.02337	-1.00000	-0.00230	0.00653	-1.00000	0.00000	0.02728	-1.00000	0.00051	0.00185	-1.00000
8857	FMC	SH	C4245	1502	0.03203	0.02337	-1.00000	0.01112	0.00653	-1.00000	0.07455	0.02728	-1.00000	0.00308	0.00185	-1.00000
8866	FMC	SH	C4255	145	-0.08151	-0.06339	-1.00000	-0.02962	-0.04817	-1.00000	-0.02997	-0.00359	-1.00000	0.00187	0.00301	-1.00000
8864	FMC	SH	C4249	2404	-0.11628	-0.06339	-1.00000	-0.13089	-0.04817	-1.00000	-0.00616	-0.00359	-1.00000	0.00629	0.00301	-1.00000
8870	FMC	SH	C4255	3655	0.00000	-0.06339	-1.00000	0.00000	-0.04817	-1.00000	0.02721	-0.00359	-1.00000	0.00154	0.00301	-1.00000
8878	FMC	SH	C4259	4484	-0.00000	-0.00000	-1.00000	-0.00000	-0.00000	-1.00000	0.00000	0.00000	-1.00000	0.00071	0.00071	-1.00000
8947	FMC	SH	C4329	2970	0.09790	0.09790	-1.00000	0.05243	0.05243	-1.00000	0.10075	0.10075	-1.00000	0.00325	0.00325	-1.00000
8951	FMC	SH	C4331	551	-0.01158	0.00358	-1.00000	-0.00095	0.00920	-1.00000	0.00000	0.01304	-1.00000	0.00051	0.00105	-1.00000
8953	FMC	SH	C4331	4467	0.02005	0.00358	-1.00000	0.02024	0.00920	-1.00000	0.02721	0.01304	-1.00000	0.00164	0.00105	-1.00000
8955	FMC	SH	C4333	737	-0.08723	-0.08723	-1.00000	-0.11917	-0.11917	-1.00000	-0.06594	-0.06594	-1.00000	0.00616	0.00616	-1.00000
8968	FMC	SH	C4343	4186	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
8973	FMC	SH	C4367	619	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
8981	FMC	SH	C4369	997	0.38299	0.19971	-1.00000	0.28955	0.15279	-1.00000	0.29208	0.15342	-1.00000	0.00419	0.00388	-1.00000
8982	FMC	SH	C4369	1000	0.01642	0.19971	-1.00000	0.01604	0.15279	-1.00000	0.01476	0.15342	-1.00000	0.00356	0.00388	-1.00000
8994	FMC	SH	C4379	522	-0.04341	0.01120	-1.00000	-0.01720	-0.00262	-1.00000	-0.01362	0.00007	-1.00000	0.00282	0.00189	-1.00000
8992	FMC	SH	C4377	2208	0.06145	0.01121	-1.00000	0.01079	-0.00262	-1.00000	0.01266	0.00007	-1.00000	0.00103	0.00189	-1.00000
9003	FMC	SH	C4385	1414	0.01335	-0.04246	-1.00000	0.00113	-0.05468	-1.00000	0.00000	-0.00566	-1.00000	0.00059	0.03774	-1.00000
9008	FMC	SH	C4385	4162	-0.10891	-0.04247	-1.00000	-0.12112	-0.05469	-1.00000	-0.01239	-0.00566	-1.00000	0.08196	0.03774	-1.00000
9017	FMC	SH	C4397	85	-0.01158	0.06043	-1.00000	0.00440	0.01693	-1.00000	0.00637	0.02044	-1.00000	0.00103	0.00122	-1.00000
9023	FMC	SH	C4401	2668	0.08808	0.06044	-1.00000	0.02816	0.01693	-1.00000	0.04027	0.02044	-1.00000	0.00154	0.00122	-1.00000
9026	FMC	SH	C4401	3419	0.10923	0.06044	-1.00000	0.02003	0.01693	-1.00000	0.01786	0.02044	-1.00000	0.00114	0.00122	-1.00000
9040	FMC	SH	C4413	3586	0.01643	0.01643	-1.00000	-0.00733	-0.00733	-1.00000	-0.01111	-0.01111	-1.00000	0.00141	0.00141	-1.00000
9062	FMC	SH	C4429	2897	0.05020	0.05020	-1.00000	0.02391	0.02391	-1.00000	0.02628	0.02628	-1.00000	0.00229	0.00229	-1.00000
9074	FMC	SH	C4439	3535	0.05544	0.05544	-1.00000	0.02010	0.02010	-1.00000	0.01756	0.01756	-1.00000	0.00173	0.00173	-1.00000
9081	FMC	SH	C4443	580	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00050	0.00050	-1.00000
9103	FMC	SH	C4459	2085	-0.03674	0.00539	-1.00000	-0.00617	0.01612	-1.00000	-0.00903	-0.02390	-1.00000	0.00299	0.00361	-1.00000
9097	FMC	SH	C4453	3713	0.06737	0.00540	-1.00000	0.04891	0.01613	-1.00000	-0.04577	-0.02390	-1.00000	0.00453	0.00361	-1.00000
9117	FMC	SH	C4465	3935	0.01335	0.01335	-1.00000	0.00113	0.00113	-1.00000	0.00000	0.00000	-1.00000	0.00059	0.00059	-1.00000
9118	FMC	SH	C4467	1840	0.07438	0.04078	-1.00000	0.00797	0.00049	-1.00000	0.00000	-0.00331	-1.00000	0.00104	0.00191	-1.00000
9127	FMC	SH	C4469	2896	0.01010	0.04078	-1.00000	-0.00634	0.00049	-1.00000	-0.00634	-0.00331	-1.00000	0.00270	0.00191	-1.00000
9147	FMC	SH	C4477	2927	-0.04659	-0.04659	-1.00000	-0.02249	-0.02249	-1.00000	0.03949	0.03949	-1.00000	0.00574	0.00574	-1.00000
9154	FMC	SH	C4483	434	0.00185	0.00185	-1.00000	0.02794	0.02794	-1.00000	0.09332	0.09332	-1.00000	0.00696	0.00696	-1.00000
9163	FMC	SH	C4489	820	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
9188	FMC	SH	C4501	3701	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00103	0.00103	-1.00000
9204	FMC	SH	C4513	4159	-0.08387	-0.08387	-1.00000	-0.09150	-0.09150	-1.00000	-0.09160	-0.09160	-1.00000	0.00668	0.00668	-1.00000
9217	FMC	SH	C4529	3915	-0.08696	-0.07630	-1.00000	-0.08000	-0.05402	-1.00000	-0.09333	0.00272	-1.00000	0.03571	0.03566	-1.00000
9218	FMC	SH	C4529	4049	-0.06667	-0.07630	-1.00000	-0.03051	-0.05402	-1.00000	0.08963	0.00272	-1.00000	0.03563	0.03566	-1.00000
9226	FMC	SH	C4535	206	-0.02593	-0.02593	-1.00000	-0.00230	-0.00230	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
9241	FMC	SH	C4561	956	-0.01158	-0.02270	-1.00000	-0.00095	-0.00228	-1.00000	0.00000	0.01175	-1.00000	0.00051	0.00097	-1.00000
9237	FMC	SH	C4559	4175	-0.03733	-0.02270	-1.00000	-0.00401	-0.00228	-1.00000	0.02721	0.01175	-1.00000	0.00157	0.00097	-1.00000
9342	FMC	SH	C4629	3821	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
9359	FMC	SH	C4641	205	0.06145	0.09325	-1.00000	0.01079	0.01349	-1.00000	0.01266	0.02377	-1.00000	0.00102	0.01941	-1.00000
9362	FMC	SH	C4641	421	0.29707	0.09325	-1.00000	0.12348	0.01349	-1.00000	0.12000	0.02377	-1.00000	0.00254	0.01941	-1.00000
9369	FMC	SH	C4641	2037	-0.09375	0.09324	-1.00000	-0.10315	0.01348	-1.00000	-0.06876	0.02377	-1.00000	0.05773	0.01941	-1.00000
9404	FMC	SH	C4661	787	0.10923	0.10923	-1.00000	0.02003	0.02003	-1.00000	0.01786	0.01786	-1.00000	0.00120	0.00120	-1.00000
9425	FMC	SH	C4677	290	0.02041	0.02041	-1.00000	0.02041	0.02041	-1.00000	0.01087	0.01087	-1.00000	0.00478	0.00478	-1.00000
9449	FMC	SH	C4689	3066	0.13524	0.13524	-1.00000	0.03763	0.03763	-1.00000	0.04027	0.04027	-1.00000	0.00154	0.00154	-1.00000
9463	FMC	SH	C4693	849	-0.04341	-0.04341	-1.00000	-0.01720	-0.01720	-1.00000	-0.01376	-0.01376	-1.00000	0.00195	0.00195	-1.00000
9526	FMC	SH	C4749	330	0.03522	0.03522	-1.00000	0.00331	0.00331	-1.00000	0.00000	0.00000	-1.00000	0.00144	0.00108	-1.00000
9532	FMC	SH	C4751	3696	0.03522	0.03522	-1.00000	0.00331	0.00331	-1.00000	0.00000	0.00000	-1.00000	0.00072	0.00108	-1.00000
9536	FMC	SH	C4755	4388	0.06145	0.06145	-1.00000	0.01079	0.01079	-1.00000	0.01266	0.01266	-1.00000	0.00103	0.00103	-1.00000
9550	FMC	SH	C4771	4273	0.06145	0.06145	-1.00000	0.01079	0.01079	-1.00000	0.01266	0.01266	-1.00000	0.00103	0.00103	-1.00000
9556	FMC	SH	C4777	1423	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
9575	FMC	SH	C4783	5155	0.15667	0.15667	-1.00000	0.09682	0.09682	-1.00000	0.09278	0.09278	-1.00000	0.00238	0.00238	-1.00000
9589	FMC	SH	C4803	4315	0.07763	0.07763	-1.00000	0.06126	0.06126	-1.00000	0.06350	0.06350	-1.00000	0.00322	0.00322	-1.00000
9611	FMC	SH	C4813	494	-0.12528	-0.12528	-1.00000	-0.12780	-0.12780	-1.00000	-0.18114	-0.18114	-1.00000	0.00938	0.00938	-1.00000
9627	FMC	SH	C4819	3407	0.01335	0.01335	-1.00000	0.00113	0.00113	-1.00000	0.00000	0.00000	-1.00000	0.00059	0.00059	-1.00000
9628	FMC	SH	C4821	684	0.29047	0.29047	-1.00000	0.28775	0.28775	-1.00000	0.28648	0.28648	-1.00000	0.00595	0.00595	-1.00000
9643	FMC	SH	C4833	726	-0.02593	-0.02593	-1.00000	0.00162	0.00162	-1.00000	0.00637	0.00637	-1.00000	0.00103	0.00103	-1.00000
9651	FMC	SH	C4839	3264	0.04523	0.04523	-1.00000	-0.00194	-0.00194	-1.00000	-0.00117	-0.00117	-1.00000	0.00161	0.00161	-1.00000
9690	FMC	SH	C4871	431	-0.03674	-0.05912	-1.00000	-0.00985	-0.01973	-1.00000	-0.01114	-0.02056	-1.00000	0.00153	0.00171	-1.00000
9693	FMC	SH	C4871	4625	-0.08151	-0.05913	-1.00000	-0.02962	-0.01974	-1.00000	-0.02997	-0.02056	-1.00000	0.00189	0.00171	-1.00000
9710	FMC	SH	C4881	4315	-0.05539	-0.05539	-1.00000	-0.02602	-0.02602	-1.00000	-0.02764	-0.02764	-1.00000	0.00256	0.00256	-1.00000
9715	FMC	SH	C4887	2841	-0.10891	-0.10891	-1.00000	-0.12112	-0.12112	-1.00000	0.09206	0.09206	-1.00000	0.03450	0.03450	-1.00000
9759	FMC	SH	C4915	205	0.29843	0.29843	-1.00000	0.27150	0.27150	-1.00000	0.26950	0.26950	-1.00000	0.00399	0.00399	-1.00000
9767	FMC	SH	C4919	3100	0.09950	0.09950	-1.00000	0.01474	0.01474	-1.00000	0.01057	0.01057	-1.00000	0.00192	0.00192	-1.00000
9770	FMC	SH	C4923	3390	-0.01158	-0.01158	-1.00000	-0.00095	-0.00095	-1.00000	0.00000	0.00000	-1.00000	0.00051	0.00051	-1.00000
9804	FMC	SH	C4947	141	0.20978	0.15565	-1.00000	0.08130	0.05872	-1.00000	0.08451	0.07959	-1.00000	0.00205	0.00186	-1.00000
9805	FMC	SH	C4947	4707	-0.02593	0.15563	-1.00000	-0.00230	0.05871	-1.00000	0.00000	0.07959	-1.00000	0.00051	0.00186	-1.00000
9806	FMC	SH	C4947	4710	0.27835	0.15563	-1.00000	0.09518	0.05871	-1.00000	0.15385	0.07959	-1.00000	0.00299	0.00186	-1.00000
9823	FMC	SH	C4955	5191	0.04328	0.04328	-1.00000	0.00816	0.00816	-1.00000	0.00325	0.00325	-1.00000	0.00153	0.00153	-1.00000
9835	FMC	SH	C4963	496	0.17402	0.08508	-1.00000	0.10697	0.04957	-1.00000	0.07583	0.03338	-1.00000	0.00359	0.00881	-1.00000
9832	FMC	SH	C4961	1144	0.01037	0.08508	-1.00000	0.00135	0.04957	-1.00000	-0.00228	0.03338	-1.00000	0.01319	0.00881	-1.00000
9850	FMC	SH	C4971	1304	0.20978	0.10664	-1.00000	0.08130	0.04346	-1.00000	0.08451	0.04593	-1.00000	0.00205	0.00165	-1.00000
9860	FMC	SH	C4975	3419	-0.01617	0.10663	-1.00000	-0.00159	0.04345	-1.00000	0.00000	0.04593	-1.00000	0.00118	0.00165	-1.00000
